2020-05-13,2162.0,14.0,19.0,60.0,2.0,3.0,3.0,4.0,3.0,,3.0,,1.0,2.0,7.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,2.0,2.0,,3.0,1.0,1.0,8.0,4.0,1.0,1.0,3.0,1.0,4.0,1.0,,2.0,,4.0,,,,12.0,1.0,1.0,,2.0,1.0,,1.0,5.0,,1.0,7.0,1.0,,2.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,3.0,1.0,,,1.0,,1.0,,,2.0,,18.0,3.0,1.0,,4.0,7.0,6.0,1.0,2.0,3.0,6.0,9.0,,4.0,2.0,4.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,,,5.0,,,,7.0,10.0,5.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,3.0,,,1.0,1.0,1.0,,2.0,,1.0,,,,2.0,1.0,,5.0,1.0,15.0,,,2.0,,,,,4.0,3.0,1.0,3.0,,5.0,1.0,,,2.0,1.0,,,1.0,5.0,1.0,1.0,,2.0,,,1.0,1.0,2.0,,2.0,,1.0,,,,,3.0,,1.0,1.0,3.0,,,,1.0,1.0,2.0,5.0,1.0,1.0,,3.0,,,1.0,1.0,4.0,,1.0,,,1.0,7.0,2.0,,1.0,,,2.0,,3.0,,,1.0,5.0,2.0,,,2.0,,2.0,,1.0,2.0,3.0,4.0,,1.0,,,2.0,,,3.0,1.0,1.0,9.0,2.0,1.0,2.0,2.0,1.0,,,1.0,1.0,,2.0,,,2.0,,,3.0,,,,,14.0,,,,,1.0,,1.0,,,5.0,5.0,,,3.0,9.0,1.0,4.0,1.0,3.0,13.0,5.0,5.0,,1.0,1.0,3.0,7.0,2.0,3.0,16.0,6.0,,1.0,7.0,9.0,,8.0,6.0,4.0,7.0,15.0,7.0,1.0,3.0,2.0,1.0,,3.0,2.0,2.0,11.0,2.0,9.0,1.0,2.0,1.0,4.0,5.0,4.0,,1.0,4.0,1.0,1.0,4.0,4.0,2.0,6.0,2.0,2.0,2.0,3.0,6.0,1.0,3.0,,6.0,2.0,,3.0,5.0,2.0,2.0
2020-05-21,2547.0,21.0,12.0,85.0,1.0,1.0,2.0,10.0,7.0,2.0,1.0,,2.0,2.0,15.0,,4.0,1.0,1.0,14.0,1.0,4.0,1.0,1.0,1.0,14.0,,,1.0,2.0,1.0,1.0,15.0,4.0,2.0,1.0,5.0,2.0,3.0,1.0,,,2.0,1.0,3.0,,2.0,3.0,4.0,1.0,,4.0,1.0,2.0,2.0,1.0,3.0,,13.0,2.0,1.0,1.0,6.0,2.0,8.0,5.0,2.0,2.0,1.0,12.0,3.0,3.0,,1.0,1.0,,1.0,1.0,,,16.0,1.0,1.0,,1.0,3.0,3.0,1.0,,3.0,11.0,10.0,,4.0,1.0,3.0,6.0,8.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,,4.0,3.0,1.0,5.0,,1.0,3.0,9.0,15.0,3.0,4.0,8.0,1.0,,5.0,1.0,,,2.0,,,1.0,1.0,,1.0,,1.0,3.0,1.0,1.0,1.0,,3.0,1.0,3.0,2.0,,2.0,1.0,1.0,,19.0,1.0,1.0,2.0,,1.0,2.0,,2.0,,2.0,1.0,,6.0,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0,,,4.0,8.0,1.0,,6.0,2.0,,1.0,6.0,,2.0,,,,2.0,,,4.0,1.0,8.0,1.0,,,,1.0,5.0,2.0,2.0,1.0,,3.0,1.0,1.0,1.0,,,,1.0,1.0,,,3.0,2.0,,2.0,,1.0,3.0,,,,2.0,1.0,2.0,1.0,1.0,,2.0,,1.0,1.0,2.0,,5.0,2.0,,,,1.0,1.0,,2.0,,,2.0,12.0,1.0,1.0,1.0,,2.0,,,,1.0,1.0,4.0,1.0,,1.0,,,2.0,1.0,,,4.0,11.0,,,1.0,2.0,8.0,,1.0,,1.0,1.0,10.0,1.0,1.0,1.0,8.0,3.0,,3.0,10.0,7.0,,3.0,,1.0,1.0,2.0,7.0,,2.0,12.0,2.0,,1.0,11.0,20.0,1.0,10.0,8.0,4.0,13.0,8.0,3.0,4.0,7.0,,1.0,6.0,7.0,2.0,5.0,18.0,2.0,18.0,2.0,2.0,,3.0,6.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,10.0,5.0,2.0,3.0,1.0,6.0,2.0,4.0,3.0,9.0,1.0,3.0,,3.0,6.0,1.0
2020-05-30,2595.0,25.0,19.0,81.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,,2.0,2.0,19.0,2.0,6.0,5.0,,1.0,1.0,4.0,3.0,4.0,,6.0,2.0,,,,,2.0,13.0,5.0,,2.0,6.0,3.0,10.0,1.0,,1.0,3.0,3.0,4.0,1.0,3.0,10.0,3.0,4.0,2.0,2.0,3.0,2.0,,2.0,2.0,1.0,12.0,1.0,2.0,4.0,8.0,4.0,5.0,5.0,5.0,13.0,,9.0,,1.0,3.0,,,,1.0,1.0,4.0,,16.0,3.0,5.0,2.0,3.0,5.0,3.0,2.0,2.0,2.0,6.0,11.0,1.0,5.0,2.0,3.0,3.0,5.0,5.0,,,,16.0,4.0,2.0,2.0,3.0,1.0,,6.0,,,1.0,12.0,9.0,2.0,1.0,6.0,1.0,,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,,,,1.0,4.0,,2.0,,,1.0,,,1.0,1.0,2.0,1.0,3.0,1.0,22.0,2.0,1.0,3.0,,,,,1.0,4.0,3.0,1.0,,3.0,,,1.0,3.0,,1.0,1.0,2.0,4.0,,2.0,5.0,4.0,4.0,1.0,2.0,2.0,1.0,,3.0,,3.0,,,,3.0,1.0,,6.0,1.0,5.0,,,,,2.0,4.0,4.0,3.0,1.0,2.0,,,,3.0,1.0,,2.0,,2.0,,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,3.0,2.0,,,,8.0,,,,1.0,,2.0,,,2.0,5.0,2.0,,1.0,,,2.0,,,,2.0,1.0,5.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,5.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,,,1.0,8.0,,,1.0,,3.0,,,4.0,,2.0,8.0,,,1.0,10.0,1.0,4.0,3.0,8.0,6.0,1.0,5.0,,1.0,3.0,7.0,7.0,3.0,4.0,9.0,4.0,1.0,2.0,12.0,14.0,1.0,10.0,5.0,10.0,10.0,21.0,4.0,,6.0,1.0,3.0,5.0,6.0,2.0,7.0,8.0,6.0,4.0,2.0,4.0,1.0,4.0,4.0,2.0,2.0,,5.0,3.0,4.0,4.0,2.0,1.0,5.0,4.0,2.0,1.0,,8.0,2.0,1.0,5.0,8.0,3.0,1.0,1.0,3.0,1.0,
2020-06-08,2270.0,16.0,16.0,55.0,1.0,3.0,1.0,12.0,3.0,1.0,2.0,,1.0,,12.0,1.0,4.0,8.0,3.0,1.0,3.0,3.0,3.0,,3.0,7.0,2.0,1.0,,1.0,1.0,4.0,9.0,4.0,2.0,1.0,2.0,4.0,5.0,3.0,,1.0,2.0,4.0,4.0,,1.0,8.0,5.0,2.0,,6.0,6.0,2.0,,3.0,1.0,1.0,11.0,1.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,,2.0,,,4.0,1.0,7.0,1.0,1.0,,5.0,6.0,10.0,1.0,2.0,1.0,2.0,5.0,,3.0,1.0,3.0,4.0,6.0,3.0,,,4.0,3.0,2.0,,,1.0,3.0,,4.0,,3.0,21.0,6.0,9.0,2.0,1.0,2.0,,1.0,3.0,1.0,,,,5.0,,2.0,,1.0,1.0,,1.0,4.0,,,2.0,,6.0,,2.0,1.0,1.0,1.0,,2.0,1.0,13.0,1.0,2.0,,,,1.0,,2.0,,2.0,7.0,2.0,3.0,3.0,,1.0,3.0,,,,1.0,2.0,1.0,1.0,2.0,3.0,2.0,,1.0,3.0,,2.0,7.0,,2.0,,,1.0,3.0,2.0,3.0,2.0,1.0,7.0,,1.0,1.0,,,1.0,4.0,,2.0,1.0,3.0,,1.0,2.0,,1.0,,1.0,,1.0,,2.0,1.0,,2.0,1.0,1.0,1.0,2.0,,,1.0,,3.0,,2.0,,3.0,,,,,,1.0,1.0,1.0,2.0,,,1.0,,,1.0,1.0,1.0,8.0,1.0,,1.0,2.0,,,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,,1.0,1.0,2.0,,3.0,15.0,,1.0,,,5.0,1.0,,,2.0,2.0,8.0,,,3.0,11.0,,2.0,1.0,9.0,5.0,5.0,,,,2.0,,5.0,,5.0,5.0,3.0,,1.0,3.0,17.0,1.0,12.0,6.0,5.0,12.0,11.0,4.0,,4.0,1.0,4.0,1.0,6.0,3.0,3.0,12.0,2.0,5.0,2.0,6.0,3.0,1.0,6.0,,,3.0,3.0,4.0,3.0,4.0,4.0,,7.0,3.0,4.0,2.0,2.0,12.0,1.0,3.0,5.0,11.0,,,,4.0,1.0,1.0
2020-06-16,2202.0,23.0,17.0,51.0,2.0,1.0,1.0,4.0,7.0,1.0,2.0,,2.0,,6.0,,2.0,3.0,1.0,3.0,,3.0,2.0,,2.0,1.0,,1.0,,2.0,1.0,2.0,9.0,4.0,1.0,2.0,6.0,2.0,3.0,4.0,,1.0,1.0,4.0,6.0,2.0,1.0,12.0,,3.0,1.0,3.0,6.0,2.0,,1.0,1.0,2.0,7.0,6.0,,2.0,5.0,3.0,4.0,4.0,,4.0,3.0,6.0,1.0,2.0,,1.0,,1.0,2.0,1.0,1.0,,15.0,3.0,1.0,,3.0,2.0,6.0,,2.0,2.0,3.0,10.0,1.0,7.0,1.0,2.0,2.0,5.0,3.0,1.0,,1.0,1.0,,,1.0,,1.0,,3.0,1.0,,,16.0,7.0,3.0,,5.0,1.0,1.0,5.0,1.0,,1.0,,3.0,1.0,1.0,1.0,2.0,,,,2.0,1.0,,2.0,,5.0,,4.0,1.0,,2.0,1.0,2.0,,18.0,1.0,1.0,3.0,,,1.0,1.0,3.0,,2.0,4.0,,6.0,2.0,,,5.0,,,,2.0,5.0,,3.0,,4.0,2.0,,4.0,1.0,,8.0,7.0,,1.0,,,2.0,1.0,2.0,1.0,3.0,3.0,4.0,,1.0,,1.0,,2.0,2.0,2.0,,,4.0,1.0,3.0,,1.0,,,,,1.0,1.0,4.0,4.0,1.0,2.0,1.0,,3.0,1.0,1.0,,1.0,1.0,2.0,,,,1.0,,2.0,1.0,,3.0,,5.0,1.0,,,1.0,2.0,,,,1.0,1.0,8.0,1.0,,4.0,1.0,,1.0,,1.0,,1.0,2.0,,,2.0,,2.0,2.0,1.0,,,,16.0,,1.0,2.0,1.0,,,1.0,,1.0,1.0,7.0,1.0,2.0,9.0,9.0,1.0,4.0,2.0,13.0,8.0,3.0,4.0,1.0,4.0,1.0,5.0,2.0,1.0,3.0,14.0,3.0,4.0,3.0,13.0,6.0,3.0,6.0,4.0,4.0,9.0,11.0,7.0,2.0,5.0,1.0,5.0,3.0,8.0,1.0,4.0,14.0,3.0,6.0,5.0,3.0,2.0,4.0,4.0,6.0,,1.0,5.0,3.0,,4.0,,4.0,7.0,,2.0,3.0,,9.0,2.0,1.0,3.0,5.0,6.0,3.0,1.0,5.0,1.0,5.0
2020-06-25,2581.0,24.0,18.0,32.0,2.0,6.0,3.0,3.0,5.0,4.0,4.0,,3.0,,14.0,2.0,3.0,7.0,6.0,,3.0,2.0,4.0,,2.0,16.0,4.0,2.0,2.0,,2.0,2.0,13.0,3.0,2.0,2.0,13.0,3.0,5.0,3.0,,,,6.0,2.0,2.0,2.0,12.0,3.0,2.0,4.0,5.0,3.0,3.0,4.0,1.0,4.0,,10.0,1.0,4.0,,5.0,2.0,2.0,6.0,,2.0,4.0,3.0,5.0,1.0,5.0,6.0,,1.0,1.0,1.0,3.0,2.0,8.0,,5.0,,4.0,6.0,4.0,,,5.0,4.0,11.0,,3.0,4.0,4.0,8.0,3.0,4.0,1.0,1.0,1.0,4.0,,2.0,,2.0,4.0,1.0,4.0,1.0,,,7.0,6.0,5.0,2.0,5.0,,1.0,4.0,2.0,1.0,2.0,1.0,6.0,1.0,1.0,,,3.0,1.0,1.0,4.0,2.0,2.0,4.0,,5.0,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,14.0,1.0,2.0,1.0,,,,2.0,,1.0,1.0,2.0,3.0,4.0,1.0,,2.0,1.0,1.0,,2.0,1.0,3.0,,,3.0,3.0,4.0,2.0,2.0,1.0,,2.0,4.0,2.0,1.0,,,1.0,1.0,1.0,,4.0,1.0,4.0,,,1.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,,1.0,1.0,,,,1.0,1.0,4.0,,1.0,3.0,2.0,1.0,3.0,3.0,2.0,,2.0,1.0,11.0,,2.0,1.0,1.0,1.0,3.0,,1.0,1.0,8.0,7.0,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,2.0,1.0,11.0,1.0,,1.0,3.0,1.0,3.0,,,2.0,1.0,3.0,2.0,,,1.0,1.0,2.0,2.0,1.0,,1.0,8.0,,,,,1.0,,,,,,10.0,2.0,1.0,5.0,11.0,1.0,9.0,12.0,11.0,14.0,9.0,6.0,1.0,2.0,2.0,1.0,10.0,5.0,5.0,7.0,7.0,3.0,3.0,5.0,4.0,1.0,7.0,9.0,7.0,7.0,14.0,3.0,2.0,9.0,4.0,,8.0,6.0,13.0,3.0,15.0,1.0,4.0,1.0,5.0,4.0,5.0,9.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,5.0,9.0,3.0,7.0,4.0,2.0,9.0,3.0,1.0,4.0,5.0,1.0,1.0,2.0,7.0,1.0,1.0
2020-07-03,2211.0,21.0,12.0,3.0,4.0,4.0,5.0,3.0,,,2.0,,1.0,1.0,8.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,26.0,5.0,2.0,1.0,4.0,2.0,1.0,6.0,2.0,,2.0,6.0,4.0,3.0,2.0,,3.0,1.0,3.0,5.0,1.0,1.0,7.0,1.0,3.0,1.0,,3.0,3.0,2.0,1.0,1.0,1.0,12.0,3.0,,1.0,2.0,2.0,3.0,5.0,2.0,1.0,1.0,14.0,1.0,2.0,,2.0,1.0,1.0,4.0,,2.0,,10.0,,5.0,2.0,5.0,5.0,3.0,,3.0,1.0,3.0,8.0,,2.0,1.0,4.0,6.0,4.0,4.0,1.0,,2.0,8.0,3.0,,,2.0,1.0,1.0,1.0,3.0,1.0,,8.0,6.0,,1.0,3.0,,1.0,3.0,2.0,2.0,,2.0,5.0,1.0,1.0,1.0,2.0,,,,4.0,1.0,4.0,6.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,21.0,2.0,1.0,,,,2.0,1.0,3.0,2.0,3.0,6.0,,4.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,6.0,,1.0,5.0,2.0,2.0,2.0,4.0,1.0,1.0,,7.0,,1.0,,,2.0,,3.0,,2.0,2.0,2.0,1.0,,,,,3.0,2.0,4.0,1.0,,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,3.0,,,3.0,1.0,1.0,,,,2.0,,,6.0,,,2.0,1.0,,,2.0,1.0,1.0,,9.0,,2.0,1.0,,3.0,1.0,1.0,1.0,2.0,,4.0,3.0,,3.0,1.0,1.0,,,,1.0,1.0,6.0,1.0,3.0,1.0,,1.0,2.0,1.0,,1.0,1.0,8.0,,1.0,1.0,1.0,,,1.0,,1.0,,4.0,2.0,,5.0,8.0,4.0,1.0,6.0,10.0,9.0,9.0,5.0,,3.0,3.0,7.0,3.0,4.0,2.0,7.0,2.0,1.0,3.0,4.0,2.0,1.0,6.0,4.0,3.0,11.0,9.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,15.0,1.0,4.0,5.0,2.0,7.0,3.0,7.0,6.0,,2.0,3.0,3.0,1.0,1.0,3.0,1.0,10.0,3.0,4.0,4.0,4.0,8.0,,4.0,7.0,9.0,4.0,,3.0,4.0,1.0,2.0
2020-07-12,2399.0,22.0,21.0,1.0,7.0,4.0,5.0,,5.0,3.0,2.0,,2.0,5.0,13.0,2.0,4.0,3.0,1.0,4.0,5.0,1.0,2.0,2.0,4.0,24.0,2.0,1.0,3.0,1.0,1.0,5.0,2.0,,2.0,,9.0,,7.0,,,6.0,1.0,2.0,1.0,3.0,3.0,11.0,,1.0,2.0,4.0,5.0,5.0,1.0,2.0,3.0,1.0,11.0,4.0,1.0,4.0,,1.0,6.0,7.0,4.0,1.0,2.0,8.0,2.0,,1.0,4.0,1.0,2.0,1.0,1.0,2.0,,15.0,7.0,3.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,6.0,,3.0,3.0,2.0,3.0,3.0,7.0,1.0,,2.0,2.0,1.0,1.0,2.0,5.0,3.0,3.0,2.0,1.0,3.0,,15.0,8.0,4.0,,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,4.0,,1.0,,1.0,2.0,2.0,,,1.0,,4.0,,2.0,2.0,2.0,3.0,1.0,5.0,1.0,2.0,1.0,23.0,,2.0,2.0,,,,3.0,3.0,3.0,2.0,4.0,1.0,6.0,1.0,,2.0,,,1.0,3.0,,6.0,,3.0,,2.0,7.0,,2.0,1.0,1.0,2.0,7.0,1.0,1.0,,1.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,,,2.0,1.0,,3.0,,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,,2.0,2.0,3.0,,2.0,2.0,5.0,,2.0,1.0,2.0,,2.0,11.0,1.0,1.0,,1.0,,,,,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,,8.0,1.0,1.0,,12.0,3.0,,3.0,2.0,2.0,1.0,,1.0,1.0,,9.0,,1.0,,2.0,4.0,1.0,1.0,1.0,,,14.0,,,,,,1.0,1.0,,4.0,,8.0,,1.0,8.0,10.0,5.0,5.0,3.0,5.0,14.0,12.0,7.0,1.0,2.0,2.0,6.0,4.0,1.0,10.0,11.0,6.0,,5.0,10.0,2.0,3.0,14.0,7.0,4.0,9.0,3.0,4.0,6.0,5.0,7.0,5.0,5.0,3.0,1.0,2.0,14.0,3.0,3.0,9.0,5.0,2.0,5.0,3.0,6.0,3.0,1.0,4.0,7.0,3.0,13.0,5.0,9.0,6.0,5.0,,,1.0,9.0,3.0,3.0,2.0,8.0,3.0,1.0,5.0,6.0,3.0,8.0
2020-07-21,2163.0,18.0,12.0,4.0,5.0,4.0,9.0,3.0,2.0,2.0,1.0,,3.0,2.0,5.0,2.0,4.0,6.0,1.0,3.0,2.0,2.0,3.0,,2.0,9.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,3.0,5.0,1.0,4.0,1.0,,2.0,,4.0,2.0,2.0,1.0,18.0,3.0,,2.0,3.0,2.0,2.0,4.0,1.0,1.0,,13.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,5.0,2.0,3.0,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,11.0,3.0,3.0,2.0,4.0,5.0,4.0,2.0,,,6.0,7.0,,4.0,1.0,4.0,4.0,3.0,6.0,,2.0,2.0,5.0,1.0,1.0,,,3.0,,6.0,1.0,,1.0,8.0,13.0,3.0,4.0,1.0,1.0,,4.0,1.0,,1.0,2.0,6.0,,2.0,2.0,,1.0,,,2.0,,2.0,5.0,,1.0,1.0,2.0,1.0,3.0,6.0,1.0,1.0,1.0,10.0,1.0,2.0,4.0,,1.0,2.0,2.0,1.0,2.0,,5.0,,3.0,,,1.0,3.0,,,1.0,1.0,7.0,,,2.0,4.0,,1.0,2.0,,1.0,,5.0,,1.0,,,,3.0,1.0,,2.0,2.0,2.0,1.0,1.0,,,1.0,3.0,1.0,,3.0,3.0,4.0,,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,,,1.0,,2.0,,2.0,,4.0,3.0,,3.0,1.0,1.0,,1.0,,2.0,1.0,2.0,9.0,2.0,,,,2.0,1.0,1.0,,,3.0,5.0,1.0,,,,1.0,3.0,,,2.0,,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,9.0,1.0,,8.0,9.0,1.0,3.0,8.0,7.0,5.0,2.0,7.0,,4.0,4.0,5.0,2.0,3.0,5.0,10.0,6.0,2.0,9.0,10.0,1.0,1.0,5.0,7.0,1.0,11.0,7.0,4.0,5.0,8.0,5.0,1.0,4.0,7.0,3.0,1.0,15.0,4.0,6.0,1.0,2.0,5.0,4.0,3.0,3.0,3.0,6.0,6.0,4.0,2.0,8.0,6.0,2.0,11.0,8.0,2.0,6.0,3.0,7.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0,3.0
2020-07-29,3101.0,23.0,14.0,4.0,3.0,6.0,7.0,1.0,8.0,4.0,7.0,,2.0,4.0,20.0,5.0,5.0,1.0,5.0,3.0,4.0,2.0,5.0,2.0,3.0,26.0,2.0,5.0,4.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,21.0,9.0,6.0,1.0,,3.0,2.0,2.0,2.0,2.0,5.0,14.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,18.0,3.0,3.0,6.0,2.0,3.0,3.0,6.0,1.0,1.0,3.0,14.0,4.0,2.0,2.0,3.0,,,1.0,2.0,1.0,4.0,13.0,1.0,3.0,4.0,4.0,6.0,4.0,1.0,2.0,5.0,6.0,5.0,,6.0,1.0,3.0,4.0,3.0,7.0,3.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,18.0,11.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,1.0,8.0,,1.0,3.0,,2.0,,,1.0,1.0,,3.0,,6.0,2.0,3.0,1.0,2.0,1.0,1.0,,1.0,15.0,4.0,5.0,5.0,,,3.0,1.0,6.0,4.0,2.0,4.0,,1.0,,,6.0,4.0,1.0,1.0,2.0,3.0,12.0,,,2.0,4.0,2.0,,3.0,1.0,3.0,,2.0,,,,2.0,1.0,5.0,5.0,2.0,2.0,2.0,8.0,1.0,,1.0,,2.0,2.0,1.0,,3.0,1.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,,3.0,,1.0,3.0,2.0,1.0,,,,4.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,2.0,6.0,2.0,3.0,2.0,,3.0,,,1.0,2.0,1.0,14.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,,2.0,,5.0,3.0,7.0,1.0,1.0,4.0,2.0,1.0,,,,15.0,,1.0,1.0,3.0,1.0,1.0,1.0,,,2.0,8.0,2.0,2.0,5.0,16.0,4.0,8.0,7.0,7.0,9.0,4.0,8.0,3.0,5.0,3.0,5.0,9.0,5.0,8.0,14.0,20.0,1.0,9.0,9.0,2.0,1.0,9.0,4.0,4.0,16.0,6.0,6.0,4.0,6.0,6.0,2.0,11.0,7.0,10.0,6.0,10.0,7.0,7.0,1.0,4.0,4.0,12.0,6.0,8.0,3.0,6.0,8.0,1.0,5.0,8.0,3.0,4.0,15.0,6.0,5.0,5.0,3.0,11.0,4.0,4.0,3.0,6.0,5.0,2.0,4.0,3.0,5.0,4.0
2020-08-07,2075.0,14.0,11.0,5.0,3.0,2.0,3.0,5.0,5.0,3.0,6.0,,5.0,2.0,10.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,,14.0,1.0,10.0,1.0,3.0,,2.0,8.0,5.0,2.0,3.0,20.0,3.0,2.0,1.0,,3.0,,2.0,4.0,1.0,1.0,12.0,,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,,7.0,,1.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,1.0,8.0,2.0,3.0,2.0,2.0,2.0,1.0,,,6.0,4.0,6.0,1.0,2.0,2.0,5.0,3.0,2.0,,,1.0,,5.0,,3.0,,1.0,2.0,4.0,1.0,1.0,,4.0,6.0,2.0,,,1.0,3.0,3.0,2.0,1.0,7.0,3.0,12.0,8.0,3.0,1.0,6.0,,1.0,4.0,2.0,,1.0,1.0,1.0,,2.0,,2.0,2.0,,,1.0,2.0,,6.0,,2.0,,3.0,1.0,2.0,3.0,4.0,4.0,,14.0,,,,,1.0,,1.0,,,1.0,3.0,3.0,6.0,1.0,,2.0,6.0,1.0,1.0,5.0,3.0,6.0,2.0,,,1.0,1.0,,,,,1.0,7.0,,,,,1.0,2.0,1.0,,1.0,1.0,3.0,,,,,,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,2.0,,2.0,2.0,4.0,2.0,,2.0,,2.0,2.0,1.0,1.0,,1.0,2.0,,2.0,1.0,,,,2.0,,1.0,1.0,,6.0,3.0,1.0,,1.0,2.0,3.0,,,1.0,,9.0,4.0,,9.0,,1.0,1.0,,,1.0,1.0,6.0,1.0,4.0,1.0,,3.0,,1.0,,,,4.0,,1.0,,,,1.0,,,2.0,,3.0,2.0,,10.0,8.0,2.0,6.0,7.0,5.0,11.0,5.0,7.0,2.0,5.0,,9.0,2.0,3.0,6.0,10.0,2.0,,9.0,1.0,4.0,3.0,10.0,9.0,5.0,13.0,8.0,7.0,4.0,7.0,2.0,6.0,4.0,4.0,2.0,4.0,12.0,7.0,7.0,7.0,2.0,2.0,7.0,5.0,10.0,3.0,2.0,3.0,2.0,2.0,5.0,5.0,,2.0,3.0,5.0,6.0,4.0,10.0,4.0,6.0,7.0,2.0,4.0,1.0,,1.0,2.0,
